鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
文山區,房地(土地+建物),臺北市文山區福興路63巷4弄1~30號,10.79,住,,,1081126,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,32.4,2,2,1,有,無,5250000,162037,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLKMKIOFFAA57DA
中正區,房地(土地+建物),臺北市中正區和平西路一段61~90號,9.87,商,,,1081124,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760114,124.36,5,2,2,有,有,23400000,188163,,0.0,0,含增建或未登記建物。,RPRNMLLMKIOFFAA57DA
中山區,房地(土地+建物),臺北市中山區伊通街87巷1~30號,82.0,住,,,1081205,土地1建物3車位0,全,三層,透天厝,,加強磚造,,208.5,6,2,8,有,無,55000000,263789,,0.0,0,,RPXSMLKMKIOFFCA78DA
萬華區,房地(土地+建物),臺北市萬華區漢中街151~180號,3.68,商,,,1081110,土地1建物1車位0,十三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0931028,46.85,1,1,1,有,有,9600000,204909,,0.0,0,含增建或未登記建物。,RPUQMLTJJHPFFBA68DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段91~120號,28.79,住,,,1081126,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691210,106.86,2,2,2,有,無,10600000,99195,,0.0,0,含增建或未登記建物。,RPVRMLQJJHPFFCA68DA
中山區,房地(土地+建物),臺北市中山區復興北路190巷1~30號,16.19,住,,,1081107,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0750609,84.7,2,2,1,有,有,20250000,239079,,0.0,0,含增建或未登記建物。,RPROMLRJJHPFFCA08DA
內湖區,房地(土地+建物),臺北市內湖區環山路一段136巷12弄1~30號,38.35,住,,,1081110,土地2建物1車位0,三層，通道,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660623,92.14,3,2,1,有,無,13200000,143260,,0.0,0,含增建或未登記建物。權利人共2人。,RPQOMLMJJHPFFCA47DA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段189巷91~120號,36.61,住,,,1081204,土地2建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840830,90.13999999999999,3,2,1,有,有,13500000,185664,坡道平面,28.2,2000000,含增建或未登記建物。,RPQOMLLJJHPFFCA37DA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段296巷61~90號,12.16,住,,,1081011,土地1建物1車位0,六層，電梯樓梯間,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850514,48.940000000000005,1,2,1,有,有,10000000,204332,,0.0,0,含增建或未登記建物。,RPPQMLMJJHPFFCA57DA
松山區,房地(土地+建物),臺北市松山區南京東路五段251巷24弄1~30號,16.07,住,,,1081118,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691015,75.39999999999999,2,2,1,有,無,19000000,251989,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLLMKIOFFDA28DA
中山區,房地(土地+建物),臺北市中山區松江路362巷31~60號,16.44,住,,,1081210,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701201,79.1,3,2,2,有,無,16050000,202908,,0.0,0,含增建或未登記建物。,RPWVMLTJJHPFFCA86DA
中山區,房地(土地+建物),臺北市中山區合江街170巷1~30號,30.63,住,,,1081122,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741128,134.32,3,2,2,有,無,21680000,161406,,0.0,0,,RPXVMLTJJHPFFCA96DA
士林區,土地,平等段二小段541~570地號,368.01,其他,,,1081126,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,2717,,0.0,0,,RPTOMLRLKIOFFEA78DA
松山區,房地(土地+建物),臺北市松山區三民路68巷1~30號,30.79,住,,,1081115,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810303,128.01,3,2,2,有,有,29800000,232794,,0.0,0,含增建或未登記建物。,RPPNMLOJJHPFFDA57DA
北投區,房地(土地+建物)+車位,臺北市北投區翠宜路31~60號,66.2,住,,,1081115,土地1建物1車位1,一層，電梯樓梯間,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850214,158.42,5,1,2,有,有,11000000,69436,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLTJJHPFFEA48DA
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段1~30號,38.72,商,,,1081027,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960322,247.97,3,2,2,有,有,73980000,352365,坡道平面,47.95,3500000,含增建或未登記建物。,RPOOMLRLKIOFFFA38DA
大安區,房地(土地+建物),臺北市大安區辛亥路二段171巷1~30號,30.25,住,,,1081203,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.09,3,2,1,有,無,15000000,174236,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLKMKIOFFFA97DA
北投區,房地(土地+建物),臺北市北投區東陽街481~510號,24.8,住,,,1081026,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620515,26.88,2,2,2,有,無,10000000,372024,,0.0,0,,RPPNMLNKJHPFFEA67DA
北投區,土地,秀山段二小段61~90地號,29.62,住,,,1081205,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7616043,257125,,0.0,0,向政府機關承購之案件。;,RPOOMLLLJHPFFEA57DA
北投區,土地,立農段三小段31~60地號,5.75,住,,,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2213750,385000,,0.0,0,向政府機關承購之案件。;,RPQNMLMLJHPFFEA77DA
士林區,房地(土地+建物),臺北市士林區雨聲街65巷1~30號,32.15,住,,,1081111,土地1建物2車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750902,137.21,4,2,2,有,無,14000000,102033,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLKMJHPFFEA77DA
北投區,房地(土地+建物),臺北市北投區實踐街48巷1~30號,32.5,住,,,1081215,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620430,109.63,3,2,2,有,無,14800000,135000,,0.0,0,含增建或未登記建物。,RPRNMLLJJHPFFEA57DA
北投區,房地(土地+建物),臺北市北投區致遠一路二段112巷1~30號,33.8,住,,,1081124,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660915,102.96,6,3,3,有,無,11800000,114608,,0.0,0,含增建或未登記建物。,RPXPMLQJJHPFFEA88DA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段372巷27弄61~90號,15.07,住,,,1080707,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.55,4,2,2,有,有,19800000,262078,,0.0,0,含增建或未登記建物。,RPUPMLNJJHPFFDA18DA
信義區,房地(土地+建物),臺北市信義區吳興街331~360號,25.4,住,,,1081126,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711115,117.83,4,2,2,有,無,19500000,165493,,0.0,0,,RPUNMLLMKIOFFDA18DA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段280巷1~30號,10.16,住,,,1081118,土地1建物1車位1,九層,九層,其他,住家用,鋼筋混凝土造,0950727,43.66,3,2,2,有,有,12500000,286303,塔式車位,0.0,1500000,含增建或未登記建物。權利人共2人。,RPPOMLMJJHPFFCA37DA
內湖區,房地(土地+建物),臺北市內湖區金龍路121~150號,20.16,住,,,1081124,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,74.53,3,2,1,有,無,10200000,136858,,0.0,0,含增建或未登記建物。,RPROMLMJJHPFFCA57DA
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段1~30號,18.99,商,,,1081122,土地3建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1061208,239.51,4,2,2,有,有,82580000,396293,坡道平面,40.97,3900000,,RPRSMLSJJHPFFCA58DA
大同區,房地(土地+建物),臺北市大同區酒泉街31~60號,49.47,商,,,1081205,土地3建物2車位0,一層,七層,店面(店鋪),住家用,鋼筋混凝土造,0671028,202.51,3,2,1,有,有,39600000,195546,,0.0,0,含增建或未登記建物。兩戶打通,RPVPMLNKJHPFFBA18DA
大同區,建物,臺北市大同區民權西路133巷1~30號,0.0,,,,1081216,土地0建物1車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),,加強磚造,,89.93,2,2,1,有,無,2200000,24463,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRQMLRKJHPFFBA28DA
大同區,建物,臺北市大同區民權西路133巷1~30號,0.0,,,,1081218,土地0建物1車位0,二層,三層,公寓(5樓含以下無電梯),,加強磚造,,44.96,2,2,1,有,無,2200000,48932,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSQMLRKJHPFFBA38DA
大同區,房地(土地+建物)+車位,臺北市大同區安西街91~120號,17.54,其他,,,1081212,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061023,121.22999999999999,2,2,2,有,有,21500000,194137,塔式車位,18.21,1500000,含增建或未登記建物。,RPVNMLNJJHPFFBA87DA
中正區,土地,永昌段一小段661~690地號,11.0,其他,,,1081212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,10909,,0.0,0,包含公共設施保留地之交易。;,RPSNMLLMKIOFFAA67DA
大同區,房地(土地+建物),臺北市大同區民族西路31巷31~60號,25.0,商,,,1081202,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610320,87.97,3,2,1,有,無,13300000,151188,,0.0,0,含增建或未登記建物。,RPUOMLMJJHPFFBA77DA
文山區,房地(土地+建物),臺北市文山區景仁街77巷5弄1~30號,39.0,住,,,1081201,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,加強磚造,0570603,99.76,3,2,1,有,無,13700000,137330,,0.0,0,,RPRNMLKMKIOFFAA47DA
大安區,房地(土地+建物),臺北市大安區忠孝東路四段223巷31~60號,26.74,住,,,1081108,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760430,130.01000000000002,3,2,2,有,有,31500000,242289,,0.0,0,,RPQOMLRJJHPFFFA18CA
大安區,房地(土地+建物),臺北市大安區仁愛路四段61~90號,4.52,其他,,,1081018,土地2建物1車位0,十四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,,45.019999999999996,1,1,1,有,有,13500000,299867,,0.0,0,含增建或未登記建物。;,RPWNMLKMKIOFFFA38CA
大安區,房地(土地+建物),臺北市大安區泰順街31~60號,2.49,住,,,1080923,土地3建物2車位0,一層，平台,四層,店面(店鋪),,鋼筋混凝土造,,7.0,0,0,0,無,無,1910000,272857,,0.0,0,包含公共設施保留地之交易。;,RPRNMLLMKIOFFFA97CA
士林區,房地(土地+建物),臺北市士林區葫蘆街61~90號,42.25,住,,,1081015,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670112,107.69,0,0,0,無,無,17200000,159718,,0.0,0,含增建或未登記建物。;,RPUNMLKMJHPFFEA97CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段211~240號,43.45,住,,,1081030,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0930518,257.83,4,2,2,有,有,17020000,66012,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLPKJHPFFEA58CA
北投區,房地(土地+建物)+車位,臺北市北投區裕民二路61~90號,9.35,商,,,1081214,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021108,146.10000000000002,2,1,1,有,有,27080000,185352,坡道平面,45.98,0,親友、員工或其他特殊關係間之交易。;,RPWNMLPKJHPFFEA48CA
士林區,房地(土地+建物),臺北市士林區中正路661~690號,19.25,住,,,1080915,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790531,107.26,2,2,2,有,有,13200000,123065,,0.0,0,親友、員工或其他特殊關係間之交易。;本案依土地法34條之1程序處分共有物,RPXOMLKKJHPFFEA18CA
士林區,房地(土地+建物),臺北市士林區建業路36巷1~30號,103.65,其他,,,1081127,土地1建物2車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0600105,109.2,2,1,2,有,無,12000000,109890,,0.0,0,含增建或未登記建物。;,RPUOMLTJJHPFFEA68CA
士林區,土地,芝山段二小段391~420地號,34.0,其他,,,1081127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,41176,,0.0,0,包含公共設施保留地之交易。;,RPVPMLKMKIOFFEA38CA
北投區,土地,湖山段一小段241~270地號,415.87,其他,,,1081121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22000000,52901,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPQMLKMKIOFFEA87CA
士林區,土地,富安段一小段91~120地號,174.5,住,,,1081113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9050000,51862,,0.0,0,,RPRQMLKMKIOFFEA08CA
北投區,房地(土地+建物),臺北市北投區行義路121~150號,23.11,住,,,1081129,土地2建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701120,160.83,4,2,2,有,有,16600000,103215,,0.0,0,含增建或未登記建物。;,RPRNMLLMKIOFFEA87CA
士林區,房地(土地+建物),臺北市士林區通河街323巷31~60號,11.71,住,,,1081206,土地1建物1車位0,一層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,,29.48,1,1,1,有,有,3500000,118725,,0.0,0,親友、員工或其他特殊關係間之交易。;親友、員工或其他特殊關係間之交易。,RPXNMLLMKIOFFEA48CA
北投區,房地(土地+建物),臺北市北投區中央北路二段301~330號,14.73,住,,,1081204,土地3建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0720802,48.29,4,1,1,有,無,4500000,93187,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLLMKIOFFEA87CA
北投區,房地(土地+建物),臺北市北投區中央北路二段301~330號,14.73,住,,,1081204,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720802,47.93,4,1,1,有,無,4500000,93887,,0.0,0,親友、員工或其他特殊關係間之交易。;,SPQOMLLMKIOFFEA97CA
北投區,土地,溫泉段二小段481~510地號,19.12,商,,,1081217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5361000,280387,,0.0,0,親友、員工或其他特殊關係間之交易。;二親等,RPTNMLNJJHPFFEA87CA
松山區,房地(土地+建物)+車位,臺北市松山區民生東路三段113巷25弄1~30號,37.93,住,,,1081204,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720527,204.91,4,2,2,有,有,30000000,146406,坡道平面,0.0,0,含增建或未登記建物。;,RPXNMLKLJHPFFDA08CA
松山區,房地(土地+建物)+車位,臺北市松山區八德路三段181~210號,10.95,商,,,1081115,土地3建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0950418,125.26,3,2,2,有,有,31320000,250040,坡道平面,48.93,0,,RPVNMLMKJHPFFDA97CA
南港區,房地(土地+建物),臺北市南港區福德街339巷5弄1~30號,21.25,住,,,1081018,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660521,61.2,3,2,1,有,無,5700000,93137,,0.0,0,,RPTPMLOKJHPFFDA18CA
信義區,房地(土地+建物),臺北市信義區青雲街1~30號,250.0,住,,,1081123,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0741228,247.12,4,3,3,有,有,50000000,202331,,0.0,0,含增建或未登記建物。;,RPUNMLRKJHPFFDA38CA
信義區,房地(土地+建物),臺北市信義區永吉路225巷32弄1~30號,28.5,住,,,1081024,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670524,76.92,3,2,1,有,無,8000000,104004,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPPMLNJJHPFFDA57CA
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段743巷31弄1~30號,22.38,住,,,1081118,土地1建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070824,180.03,3,2,2,有,有,48000000,308545,坡道平面,33.86,2900000,,RPSNMLNJJHPFFDA67CA
松山區,房地(土地+建物),臺北市松山區五常街361~390號,46.25,住,,,1081214,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630822,117.59,3,2,1,有,無,17650000,150098,,0.0,0,,RPRNMLRJJHPFFDA97CA
松山區,房地(土地+建物),臺北市松山區南京東路五段301~330號,10.31,商,,,1081120,土地1建物1車位0,三層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0780621,115.81,0,0,0,無,有,23000000,198618,,0.0,0,,RPOQMLRJJHPFFDA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街61~90號,42.7,住,,,1080125,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080530,186.5,3,2,2,有,有,38000000,222195,其他,21.78,1400000,預售屋雨遮不計價。,RPQNMLQKJHPFFCA77CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段151~180號,17.01,其他,,,1081122,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070223,239.18,0,0,0,無,有,57500000,262757,坡道平面,29.1,2300000,1.毛胚屋。,RPWOMLOKJHPFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區陽光街181~210號,37.08,住,,,1081011,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730207,104.27,3,2,1,有,有,15260000,146351,,0.0,0,含增建或未登記建物。;,RPSNMLLMKIOFFCA77CA
中山區,房地(土地+建物),臺北市中山區民生西路1~30號,3.79,商,,,1081205,土地3建物1車位0,十二層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0690105,37.3,1,1,1,有,有,6200000,166220,,0.0,0,含增建或未登記建物。;,RPTNMLLMKIOFFCA87CA
內湖區,車位,臺北市內湖區金龍路222巷2—1~30號,10.04,住,,,1081219,土地0建物0車位1,地下二層,十二層,其他,見使用執照,鋼筋混凝土造,0821213,32.54,0,0,0,有,有,2000000,,坡道平面,32.54,2000000,單獨車位交易。;,RPOOMLLMKIOFFCA47CA
內湖區,房地(土地+建物),臺北市內湖區潭美街331~360號,31.5,工,,,1081024,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0670818,80.12,3,2,1,有,無,6000000,74888,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQRMLKMKIOFFCA87CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段62巷1~30號,23.07,商,,,1081118,土地1建物1車位2,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000824,298.91999999999996,3,2,2,有,有,45000000,150542,坡道平面,76.64,0,,RPOSMLKMKIOFFCA77CA
中山區,房地(土地+建物)+車位,臺北市中山區明水路481~510號,162.89,住,,,1081028,土地2建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920424,507.97,4,3,5,有,有,88000000,173239,坡道平面,83.94,0,親友、員工或其他特殊關係間之交易。;,RPSPMLLMKIOFFCA97CA
中正區,車位,臺北市中正區中華路一段91巷1~30號,0.15,商,,,1081212,土地0建物0車位1,,,其他,,,,61.02,0,0,0,有,無,3400000,,坡道平面,61.02,3400000,,RPPNMLMLJHPFFBA27CA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段411巷89弄1~30號,39.11,住,,,1081201,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680922,105.46,4,2,2,有,無,15000000,142234,,0.0,0,含增建或未登記建物。;,RPUOMLMJJHPFFCA77CA
中山區,房地(土地+建物),臺北市中山區中山北路二段45巷31~60號,41.12,商,,,1081029,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),商業用,鋼筋混凝土造,0630417,137.27,0,0,0,無,無,68000000,495374,,0.0,0,含增建或未登記建物。;,RPXPMLMJJHPFFCA18CA
中山區,房地(土地+建物),臺北市中山區建國北路二段258巷1~30號,34.29,住,,,1081202,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0681109,158.24,4,2,2,有,無,28680000,181244,,0.0,0,,RPPNMLPJJHPFFCA47CA
中山區,房地(土地+建物),臺北市中山區中山北路二段59巷1~30號,5.25,商,,,1081124,土地1建物1車位0,十一層,十四層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0880427,37.19,1,1,1,有,有,8860000,238236,,0.0,0,,RPVQMLRJJHPFFCA58CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段191巷91~120號,119.07,住,,,1081119,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0881217,255.55,3,2,3,有,有,45625000,178536,,0.0,0,親友、員工或其他特殊關係間之交易。;社區住戶間買賣,RPRNMLPJJHPFFCA67CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段191巷91~120號,119.07,住,,,1081119,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0881217,254.89000000000001,3,2,3,有,有,45625000,178999,,0.0,0,親友、員工或其他特殊關係間之交易。;社區住戶間買賣,RPSNMLPJJHPFFCA77CA
大同區,房地(土地+建物),臺北市大同區延平北路二段121~150號,7.31,其他,,,1081005,土地3建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,65.42,2,1,1,有,有,9000000,137573,,0.0,0,,RPTOMLPKJHPFFBA97CA
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路二段364巷1~30號,53.48,住,,,1081117,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020702,206.69,4,2,2,有,有,32000000,154821,坡道平面,0.0,0,,RPWRMLRJJHPFFBA68CA
萬華區,房地(土地+建物),臺北市萬華區康定路91~120號,353.0,商,,,1080424,土地2建物3車位0,全,二層,透天厝,,磚造,,488.61,6,6,3,有,無,368400000,753976,,0.0,0,,RPVNMLKMJHPFFBA77CA
大同區,房地(土地+建物),臺北市大同區南京西路271~300號,5.16,商,,,1081115,土地1建物1車位0,七層,十三層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0891118,46.71,1,1,1,有,有,10500000,224791,,0.0,0,含增建或未登記建物。;,RPXNMLNKJHPFFBA08CA
萬華區,房地(土地+建物)+車位,臺北市萬華區長沙街二段91~120號,8.7,商,,,1081115,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0860726,133.45000000000002,2,2,2,有,有,20700000,155114,坡道平面,0.0,0,,RPQPMLKMKIOFFBA57CA
大同區,房地(土地+建物),臺北市大同區重慶北路三段334巷5弄1~30號,26.75,住,,,1081125,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641117,79.09,3,2,1,有,無,9330000,117967,,0.0,0,含增建或未登記建物。;,RPSNMLLMKIOFFBA67CA
大同區,房地(土地+建物)+車位,臺北市大同區雙連街61~90號,16.51,住,,,1081201,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,174.7,3,2,2,有,有,39600000,226674,坡道平面,35.85,0,,RPWOMLKMKIOFFBA08CA
萬華區,房地(土地+建物),臺北市萬華區國興路1巷1~30號,21.42,住,,,1081202,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710702,81.66,2,2,1,有,無,11400000,139603,,0.0,0,,RPQNMLPJJHPFFBA47CA
萬華區,車位,臺北市萬華區環河南路二段250巷25弄1~30號,0.57,住,,,1081126,土地0建物0車位1,地下二層,十六層,其他,見使用執照,鋼筋混凝土造,0761030,45.69,0,0,0,有,有,2030000,,坡道平面,0.0,2030000,"總價203萬內含1個機車位3萬元,坡道平面汽車車位200萬",RPXNMLNJJHPFFBA97CA
大同區,房地(土地+建物),臺北市大同區重慶北路一段26巷1~30號,37.5,商,,,1081209,土地3建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0750623,152.73,4,2,1,有,無,28000000,183330,,0.0,0,,RPXOMLSJJHPFFBA58CA
中正區,房地(土地+建物)+車位,臺北市中正區?門街121~150號,11.48,商,,,1060826,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070816,117.06,2,2,2,有,有,23500000,201470,坡道機械,6.87,1300000,,RPPPMLLLJHPFFAA27CA
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段61~90號,17.95,商,,,1081117,土地2建物1車位2,十層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060704,295.01,3,2,3,有,有,60880000,241075,坡道平面,62.8,4900000,,RPUPMLMLJHPFFAA87CA
中正區,房地(土地+建物),臺北市中正區愛國東路91~120號,17.57,住,,,1080913,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0741022,100.84,2,2,1,有,無,26000000,257834,,0.0,0,含增建或未登記建物。;,RPPNMLKKJHPFFAA86CA
中正區,房地(土地+建物),臺北市中正區羅斯福路二段31~60號,3.59,其他,,,1081122,土地3建物1車位0,十二層,十五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0911125,39.19,1,1,1,有,有,10600000,270477,,0.0,0,含增建或未登記建物。;,RPWNMLKMKIOFFAA87CA
文山區,土地,木柵段二小段151~180地號,3.47,住,,,1081220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,766500,220893,,0.0,0,,RPVNMLMJJHPFFAA57CA
文山區,房地(土地+建物),臺北市文山區木柵路二段109巷100弄31~60號,36.76,住,,,1081110,土地2建物1車位0,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850925,65.76,2,2,1,有,有,8030000,122111,,0.0,0,,RPQOMLMJJHPFFAA17CA
